Number,Title,Price,Item ID,Global ID,Category,Payment Method,Country,Selling State,Start Time,End Time
4833,Gold Mercury  glass Mason Jars 32 Oz,8.0,222652717882,EBAY-US,Jars,PayPal,"Pompano Beach,FL,USA",Active,2017-09-21,2017-12-20
4834,masons improved and masons patent jars,19.99,263286694404,EBAY-US,Jars,PayPal,"Deposit,NY,USA",Active,2017-10-29,2017-11-28
4835,Vintage Blue Ball Perfect Mason Canning Jar Half-Gallon w/Zinc Lid,14.99,152779814815,EBAY-US,Jars,PayPal,"Oostburg,WI,USA",Active,2017-11-08,2017-12-08
4836,Vintage Blue Ball Perfect Mason Canning Jar Half-Gallon w/Zinc Lid,14.99,152779814848,EBAY-US,Jars,PayPal,"Oostburg,WI,USA",Active,2017-11-08,2017-12-08
4837,Mason Quart Jars by Anchor Hocking Liberty Bell design 1976 Original box of 8,37.95,132375642844,EBAY-US,Jars,PayPal,"Louisville,KY,USA",Active,2017-10-25,2017-11-24
4838,Canning Jar Ball Mason 1 Pint PT 3 Loop Aqua Blue Green Bubbles Zinc Lid Vintage,12.95,372118315439,EBAY-US,Jars,PayPal,"Iowa City,IA,USA",Active,2017-10-27,2017-11-26
4839,"Vintage Bright, Clear, NOS, 1 qt  ( Star Mason)  Jar, NOS, Mint Zinc Lid",15.99,152787851427,EBAY-US,Jars,PayPal,"Berryville,VA,USA",Active,2017-11-15,2017-12-15
4840,VINTAGE 1/2 GAL. AQUA BALL PERFECT MASON WITH ZINC LID     1012-11,8.0,322866630795,EBAY-US,Jars,PayPal,"Bloomington,IN,USA",Active,2017-11-06,2017-12-06
4841,Vintage Big A Zinc/Porcelain Canning Mason Jar Lid/Cap American Dupont,11.99,332147907851,EBAY-US,Jars,PayPal,"Elverson,PA,USA",Active,2017-03-08,2017-12-03
4842,MASON'S PATENT NOV 30TH 1858 LIGHT AQUA QUART FRUIT JAR WITH ZINC LID #807,24.96,282736658953,EBAY-US,Jars,PayPal,"Gillett,WI,USA",Active,2017-11-16,2017-12-16
4843,EMBOSSED BLUE BALL PERFECT MASON UNDERSCORED #8 QUART FRUIT JAR w/BALL ZINC LID,9.95,172473319066,EBAY-US,Jars,PayPal,"Mountain City,TN,USA",Active,2017-01-05,2017-12-01
4844,EMBOSSED BLUE BALL PERFECT MASON UNDERSCORED #3 QUART FRUIT JAR w/BALL ZINC LID,9.5,401253284991,EBAY-US,Jars,PayPal,"Mountain City,TN,USA",Active,2017-01-03,2017-11-29
4845,Qt Ball Blue BALL PERFECT MASON Ribbed MADE IN USA  Canning jar,19.99,281965554548,EBAY-US,Jars,PayPal,"Southfield,MI,USA",Active,2016-03-14,2017-12-04
4846,Vintage PRESTO Supreme Mason Pint Canning Jar w/ Glass Lid (Illinois Pacific),16.99,401263975097,EBAY-US,Jars,PayPal,"Los Angeles,CA,USA",Active,2017-01-24,2017-12-20
4847,Ball Mason Emerald Greenish Tint Fruit Jar Mason's Patent Nov. 30 1858,14.88,372144968934,EBAY-US,Jars,PayPal,"Knox,IN,USA",Active,2017-11-23,2017-11-30
4848,"AQUA ""BALL MASON"" SOFT SHOULDER CANNING JAR w/BUBBLES & WAVES",10.0,322298876894,EBAY-US,Jars,PayPal,"Dayton,OH,USA",Active,2016-10-19,2017-12-13
4849,Vintage Atlas E-Z Seal Half Gallon Canning Mason Jar w/ Wire Bail and Glass Lid,10.5,302503382361,EBAY-US,Jars,PayPal,"Minneapolis,MN,USA",Active,2017-10-27,2017-11-26
4850,Atlas Strong Shoulder Mason Aqua Quart Canning Jar w/Zinc Lid,10.0,263044990730,EBAY-US,Jars,PayPal,"Westminster,MD,USA",Active,2017-06-19,2017-12-16
4851,EMBOSSED BLUE BALL PERFECT MASON #12 QUART FRUIT CANNING JAR w/BALL ZINC LID,9.5,401114514631,EBAY-US,Jars,PayPal,"Mountain City,TN,USA",Active,2016-05-02,2017-12-23
4852,"Ball Half Pint Regular Mouth Mason Jar Lids BPA Free, 8 oz, Set of 12 Glass Jars",23.46,172605977082,EBAY-US,Jars,PayPal,USA,Active,2017-04-01,2017-11-27
4853,Eagle 20 Ounce Glass Mason Jar,13.46,122775031017,EBAY-US,Jars,PayPal,"Myrtle Beach,SC,USA",Active,2017-10-26,2017-11-25
4854,EMBOSSED BLUE BALL PERFECT MASON #7 PINT CANNING JAR w/ROWN ZINC LID,8.5,401114514640,EBAY-US,Jars,PayPal,"Mountain City,TN,USA",Active,2016-05-02,2017-12-23
4855,"Antique 3'' Bright Clear J. Hungerford Smith Co., Bail Top Mason Jar Lid",17.99,152757515670,EBAY-US,Jars,PayPal,"Berryville,VA,USA",Active,2017-10-24,2017-11-23
4856,Mason Jar Container Wide Mouth Easy Access Clear Glass Storage 1-Gallon Capacity,27.47,322641224540,EBAY-US,Jars,PayPal,USA,Active,2017-08-08,2017-12-06
4858,Vintage KERR SELF~SEALING TRADE MARK MASON PINT Canning Jar,7.77,182903191463,EBAY-US,Jars,"['PayPal', 'VisaMC', 'Discover']","Hull,IL,USA",Active,2017-11-15,2017-12-15
4859,"Vintage 1 pt Clear Drey Perfect Mason, Mason Jar/ Vintage Aged Zinc Lid",15.99,152772777567,EBAY-US,Jars,PayPal,"Berryville,VA,USA",Active,2017-11-04,2017-12-04
4860,Vintage Extremely Rare (1933-1960) Ball Perfect Mason Jars - Set of 4 NO LIDS,14.99,172988725937,EBAY-US,Jars,PayPal,"Alpharetta,GA,USA",Active,2017-11-19,2017-11-26
4861,Old Vintage 1 Qt. Blue Ball Perfect Mason Glass Canning Jar w Zinc Lid Marked 0,10.0,292316124925,EBAY-US,Jars,PayPal,"Birch Tree,MO,USA",Active,2017-11-03,2017-12-03
4862,"Vintage 3 1/2'' Light Lavender, Wide Mouth, Bail Top Mason Jar Lid, Beautiful",15.99,152757515359,EBAY-US,Jars,PayPal,"Berryville,VA,USA",Active,2017-10-24,2017-11-23
4863,"Vintage 1 pt Presto Supreme Mason Jar with Presto Insert, Lid, Item # H - 80",15.99,142525099115,EBAY-US,Jars,PayPal,"Inwood,WV,USA",Active,2017-10-01,2017-11-30
4864,Poison Mason Jar,11.99,263340358921,EBAY-US,Jars,"['PayPal', 'VisaMC', 'AmEx', 'Discover']","Addison,IL,USA",Active,2017-11-23,2017-12-23
4865,1 Ball 64oz Wide Mouth Half Gallon Mason Jar 1,11.38,112526980010,EBAY-US,Jars,PayPal,USA,Active,2017-08-15,2017-12-13
4866,Vintage RELIABLE Home Canning MASON Embossed Clear Glass Canning Jar (AB1230),14.99,132106661834,EBAY-US,Jars,PayPal,"Outing,MN,USA",Active,2017-02-24,2017-12-21
4867,Antique Green Mason Jar 1/2 Gallon/ 2 Quart MASONS PATENT NOV 30 1858  #135 LID,65.0,302538603132,EBAY-US,Jars,PayPal,"Highlandville,MO,USA",Active,2017-11-21,2017-11-28
4868,Vintage 3'' Bright Light Green Small Mouth Bail Top Mason Jar Lid,17.99,152772777603,EBAY-US,Jars,PayPal,"Berryville,VA,USA",Active,2017-11-04,2017-12-04
4869,Vintage Kerr Self Sealing Wide Mouth Mason Jar Ball Vacu Seal Lid,14.99,391860146042,EBAY-US,Jars,PayPal,"Canadensis,PA,USA",Active,2017-08-09,2017-12-07
4870,Vintage Ball  Mason Blue Quart with Bubbles Canning Jar w/ Zinc Lid,11.99,162726831864,EBAY-US,Jars,PayPal,"Emmons,MN,USA",Active,2017-10-26,2017-11-25
4871,"FOUR,OLD ,MIXED CO.'S  MASON JARS. ALL VF.+ OR BETTER. "" LUSTRE/TONGUE+READ BLOW",22.49,401446312609,EBAY-US,Jars,PayPal,"Lafayette,NJ,USA",Active,2017-11-21,2017-12-21
4872,Green or Blue Standard Mason (in flag) Quart Canning Jar,7.5,131956878979,EBAY-US,Jars,PayPal,"Sacramento,CA,USA",Active,2016-10-01,2017-11-25
4873,"Vintage Ball Perfect Mason Square Clear Glass Jar w/ Ball Lid 5 1/2""H",14.99,391887965996,EBAY-US,Jars,PayPal,"Canadensis,PA,USA",Active,2017-09-14,2017-12-13
4874,Unique Classic QUART Mason's Canning Fruit Jar Coin Bank Rustic Brown Piggy Bank,20.95,221495006813,EBAY-US,Jars,PayPal,"Pinckney,MI,USA",Active,2014-07-15,2017-11-26
4875,Antique Blue Ball Perfect Mason Fruit Quart Canning Jars Lot of 6 Weddings etc.,29.95,362161191022,EBAY-US,Jars,PayPal,"Lititz,PA,USA",Active,2017-11-17,2017-12-17
4876,Half Gallon Small Mouth Square Ball Mason Canning Jar w/Zinc Lid - Clear - p,9.99,112618594411,EBAY-US,Jars,PayPal,"Topeka,KS,USA",Active,2017-10-26,2017-11-25
4877,Atlas STRONG SHOULDER Mason Jar CLEAR QUART Zinc Top Canning Fruit 1930's,13.48,302534105111,EBAY-US,Jars,PayPal,"Keene,NH,USA",Active,2017-11-18,2017-12-18
4878,"Vintage 3'' Blue Glass, ( HERO'S CROSS, FHJ Co.)  Mason Jar Insert, Item # A-266",8.99,222672018475,EBAY-US,Jars,PayPal,"Berryville,VA,USA",Active,2017-10-08,2017-12-07
4879,"Vintage 3'' Blue Glass, ( HERO'S CROSS, FHJ Co.)  Mason Jar Insert, Item # A-268",8.99,222672021143,EBAY-US,Jars,PayPal,"Berryville,VA,USA",Active,2017-10-08,2017-12-07
4880,"Vintage Antique Blue Ball Perfect Mason Jar w/ Lid 7 1/4"" Marked 7",14.99,391887965972,EBAY-US,Jars,PayPal,"Canadensis,PA,USA",Active,2017-09-14,2017-12-13
4881,"Vintage 3 1/4'' Small Mouth, Bright Blue Bail Top Mason Jar Lid, Amber Streak",17.99,152787851352,EBAY-US,Jars,PayPal,"Berryville,VA,USA",Active,2017-11-15,2017-12-15
4882,Mason Bicentennial 1776 - 1976 Liberty Bell Clear Pint Jar ~ No Lid,11.98,332452105016,EBAY-US,Jars,PayPal,"Mission,KS,USA",Active,2017-11-16,2017-12-16
4883,Vintage Ball Perfect Mason Blue Glass Quart Jar 1933-1962 Model #2 w Zinc Lid,8.09,253134742153,EBAY-US,Jars,PayPal,"Port Jervis,NY,USA",Active,2017-09-04,2017-12-03
4884,"Vintage 1 qt Atlas Strong Shoulder Mason Jar, Vintage Aged Atlas Zinc Lid",15.99,152787851441,EBAY-US,Jars,PayPal,"Berryville,VA,USA",Active,2017-11-15,2017-11-25
4885,Vintage Blue Ball Jar #4 Perfect Mason 1 Quart With Zinc Lid Canning Aqua E9,11.99,172811575821,EBAY-US,Jars,PayPal,"Elton,WI,USA",Active,2017-08-07,2017-12-05
4886,"Vintage Clear 1 qt Mason, Bicentennial Liberty Bell Mason Jar , Vintage Zinc Lid",15.99,152772777548,EBAY-US,Jars,PayPal,"Berryville,VA,USA",Active,2017-11-04,2017-12-04
4887,VINTAGE PINT BLUE GLASS BALL CANNING JAR PERFECT MASON WITH VERTICAL RIBS,10.0,262733073474,EBAY-US,Jars,PayPal,"Dalton,OH,USA",Active,2016-11-24,2017-12-19
4888,Ball IDEAL Mason Quart Size Jar with Glass Lid,14.99,122602299788,EBAY-US,Jars,PayPal,"Milton,WI,USA",Active,2017-07-16,2017-12-13
4889,Antique BALL MASON Embossed Aqua Glass Canning Jar w/Zinc Lid (AB1146),12.99,192100920297,EBAY-US,Jars,PayPal,"Outing,MN,USA",Active,2017-02-09,2017-12-06
4890,Ball Mason Jar-16 oz. Clear Wide Mouth,3.85,112317739841,EBAY-US,Jars,PayPal,"San Diego,CA,USA",Active,2017-02-27,2017-11-24
4891,Vintage Drey Offset Perfect Mason Jar w Zinc Lid ~ Quart Canning Jar,8.99,372130768463,EBAY-US,Jars,PayPal,"Tompkinsville,KY,USA",Active,2017-11-09,2017-12-09
4892,EAGLE MASON JAR CLEAR GLASS 2O OUNCE,10.99,400680327641,EBAY-US,Jars,PayPal,"Bala Cynwyd,PA,USA",Active,2014-03-19,2017-11-28
4893,"Vintage 7.25"" Aqua Atlas Strong Shoulder Mason Jar w/ Metal LId",14.99,391854779951,EBAY-US,Jars,PayPal,"Canadensis,PA,USA",Active,2017-08-02,2017-11-30
4894,Green / Blue Pint size ATLAS E-Z SEAL Canning fruit Mason Jar w/ lid BUBBLES!,17.95,222348896345,EBAY-US,Jars,PayPal,"Fowler,CO,USA",Active,2016-12-17,2017-12-12
4895,Vintage Blue Glass Ball Ideal No 5 Mason Jar w/ Clear Glass Lid,11.99,371675362847,EBAY-US,Jars,PayPal,"Canadensis,PA,USA",Active,2016-07-06,2017-11-28
4896,VINTAGE BALL MASON BLUE OIL JAR AND SPOUT,20.0,172984815856,EBAY-US,Jars,PayPal,"Frankton,IN,USA",Active,2017-11-17,2017-11-27
4897,"Starter Mason Jar Collection 5 Unique Pints - Drey, Liberty Bell, Mom's, Square",14.99,302500314008,EBAY-US,Jars,PayPal,"Cleveland,OH,USA",Active,2017-10-25,2017-11-24
4898,Blue Quart Ball Perfect Mason Canning Jar with Zinc Lid Circa 1910-1923 - Nice!,9.99,172965721698,EBAY-US,Jars,PayPal,"Mason,MI,USA",Active,2017-11-05,2017-12-05
4899,"Canning Jar Lid insert glass embossed standard 2.5"" LOT of 8 ATLAS  Metro Mason",12.0,222724219474,EBAY-US,Jars,PayPal,"Bowie,MD,USA",Active,2017-11-18,2017-12-18
4900,Vintage DREY PERFECT MASON CLEAR QUART Fruit Canning Jar,7.77,122811062685,EBAY-US,Jars,"['PayPal', 'VisaMC', 'Discover']","Hull,IL,USA",Active,2017-11-15,2017-12-15
4901,Mason Jar Lid Coaster with Mason Jar Logo - Set of 4 Free Shipping,16.39,252930278289,EBAY-US,Jars,PayPal,USA,Active,2017-05-10,2017-12-06
4902,Golden Harvest 16 Oz. Pint Drinking Jar Mason Mug w/ Handle EUC,12.95,192350553780,EBAY-US,Jars,PayPal,"West Bend,WI,USA",Active,2017-10-31,2017-11-30
4903,Mason Jar with Metal Lid Pakkon Wide Mouth Glass 1 Gallon Airtight Liner Seal,14.47,282501672568,EBAY-US,Jars,PayPal,"New York,NY,USA",Active,2017-05-31,2017-11-27
4904,BALL BLUE MASON JARS 1QT GLASS (SET OF 2) W/LIDS WIDE-MOUTH CIRCA: 1960-PRESENT,7.99,182893229413,EBAY-US,Jars,PayPal,"Atlanta,GA,USA",Active,2017-11-11,2017-12-11
4905,Ball adjustable mason jar lid tool,6.95,263291565651,EBAY-US,Jars,PayPal,"Hartford,IA,USA",Active,2017-11-01,2017-12-01
4906,Rare Antique Drey Square Mason Glass Jar with  Lid,17.99,112627221292,EBAY-US,Jars,PayPal,"Blue Ridge,VA,USA",Active,2017-11-02,2017-12-02
4907,Two Small Vintage Mason Jars-Fruit Design On Glass,12.0,162665120508,EBAY-US,Jars,PayPal,"San Tan Valley,AZ,USA",Active,2017-09-08,2017-12-07
4908,Ball Mason Jar-16 oz. Clear Glass Ball Heritage Collection-Set of 2,5.85,112643554085,EBAY-US,Jars,PayPal,"San Diego,CA,USA",Active,2017-11-16,2017-12-16
4909,2 VINTAGE GLASS MASON JAR WITH WIRE LID HOME DECOR,15.0,232567039185,EBAY-US,Jars,PayPal,"Elkhorn,WI,USA",Active,2017-11-19,2017-11-26
4910,2 masons improved jars,19.99,263286694407,EBAY-US,Jars,PayPal,"Deposit,NY,USA",Active,2017-10-29,2017-11-28
4911,2 masons improved jars,19.99,263286694417,EBAY-US,Jars,PayPal,"Deposit,NY,USA",Active,2017-10-29,2017-11-28
4912,Vintage Lot of 9 Aqua Blue Ball Perfect Mason Quart Canning Jars Wedding Canning,30.0,253264621942,EBAY-US,Jars,PayPal,"Sheridan,OR,USA",Active,2017-11-17,2017-11-24
4913,"RARE Vintage 3 1/2'' Wide Mouth ( BLUE ) Bail Top Mason jar Lid, Item #   Z - 32",8.99,263282437344,EBAY-US,Jars,PayPal,"Inwood,WV,USA",Active,2017-10-26,2017-11-25
4914,"Set Of 7 5.25"", 1 4"" & 1 7"" Kerr Mason Jars With Lids",10.2,202114682594,EBAY-US,Jars,PayPal,"Colorado Springs,CO,USA",Active,2017-11-15,2017-12-15
4915,"Antique  ""RARE"" Light Lavander/Pink, 3'' ( Clyde ) Bail Top Mason Jar Lid",17.99,152757515435,EBAY-US,Jars,PayPal,"Berryville,VA,USA",Active,2017-10-24,2017-11-23
4916,Drey Perfect Mason 1/2 Gallon Canning Jar Ball Porcelain Lined Zinc Cover Lid,12.5,352152115879,EBAY-US,Jars,PayPal,"Galena,IL,USA",Active,2017-08-27,2017-11-25
4917,"Lighted Mercury Glass Mason Jars, Set of 2",14.99,222677303935,EBAY-US,"Boxes, Jars & Tins",PayPal,"Madison,VA,USA",Active,2017-10-13,2017-12-12
4918,Vintage KERR Self Sealing Wide Mouth Mason Clear Glass Canning JAR w/ Ball Lid,25.0,152774832411,EBAY-US,Jars,PayPal,"Indianapolis,IN,USA",Active,2017-11-05,2017-12-05
4919,mason jar hanging caddy - quart jar size - barn roof,17.61,122789462192,EBAY-US,Jars,PayPal,USA,Active,2017-11-02,2017-12-02
4920,"Unique 3 1/2"" Mini Mason Jar CHRISTMAS TREE Light Globes Removable Lids Set 6",37.95,221775814674,EBAY-US,Jars,PayPal,"Pinckney,MI,USA",Active,2015-05-18,2017-12-03
4921,VINTAGE AQUA BLUE QUART MASON JAR NEW ZINC PORCELAIN LINED LID CANNING JAR NICE,9.5,253264002965,EBAY-US,Jars,PayPal,"West Liberty,OH,USA",Active,2017-11-17,2017-11-24
4922,Lot 4 Vintage Atlas Triomphe Mason Jars w/ Glass Lid & Metal Wire Latch E-Z Seal,15.17,182907139397,EBAY-US,Jars,PayPal,"Snellville,GA,USA",Active,2017-11-17,2017-11-24
4923,"Vintage Mason hero, maltese cross Consolidated Fruit Co canning jar. no zinc lid",11.36,222714263733,EBAY-US,Jars,PayPal,"Duncannon,PA,USA",Active,2017-11-10,2017-12-10
4924,"VINTAGE 4 Gal Blue Tint Mason 1858 Jar w 3D  EAGLE, Box, Lid and Bale Handle",89.0,372142498609,EBAY-US,Jars,PayPal,"State College,PA,USA",Active,2017-11-20,2017-11-27
4925,Blue Ball Quart Mason Jar,2.0,263282786187,EBAY-US,Jars,PayPal,"Leander,TX,USA",Active,2017-10-27,2017-11-26
4926,VINTAGE JEWEL JAR CANADA MASON CLEAR GLASS CANNING FRUIT JELLY JAR NO LID LOT75,10.99,200957969095,EBAY-US,Jars,PayPal,"Reno,NV,USA",Active,2013-08-29,2017-12-06
4927,Vintage Blue Ball Ideal 1 Mason Jar w/ Glass Lid,14.99,391860146151,EBAY-US,Jars,PayPal,"Canadensis,PA,USA",Active,2017-08-09,2017-12-07
4928,Golden Harvest Mason Canning Jar Clear Glass 16 oz/No Lid No 44 41706 on bottom,12.99,282738062912,EBAY-US,Jars,PayPal,"Madison,AL,USA",Active,2017-11-17,2017-12-17
4929,Mini Jar with Lids 6 Pack Mason Jar Shot Glasses with Gift Box,16.99,332297643778,EBAY-US,Jars,PayPal,"Peoria,IL,USA",Active,2017-07-09,2017-12-06
4930,1910-1923 BALL TEAL  PERFECT MASON  Glass Canning Jar /  PINT ZINC LID,12.0,292136095496,EBAY-US,Jars,PayPal,"Lawrence Township,NJ,USA",Active,2017-05-31,2017-11-27
4931,"Triomphe France Sun Tea Glass Mason Jar W/ Wire Clasp 9 3/4""",8.4,192351120355,EBAY-US,Jars,PayPal,"Colorado Springs,CO,USA",Active,2017-11-01,2017-12-01
4932,Antique Blue Ball Ideal Quart Mason Canning Jar Wire Bail Glass Lid 1910-1923,9.99,172963538751,EBAY-US,Jars,PayPal,"Mason,MI,USA",Active,2017-11-04,2017-12-04
4933,Drey Square Mason Jar Ball Milk Glass Lined Lid Clear Square Glass Vintage,10.0,152682278399,EBAY-US,Jars,PayPal,"Murphysboro,IL,USA",Active,2017-08-29,2017-11-27
4934,6 Antique  glass hard to find quart Mom's mason jar.,0.99,332458798974,EBAY-US,Jars,PayPal,"Cortland,NY,USA",Active,2017-11-22,2017-11-29
4935,- Atlas - Strong Shoulder Mason Aqua Blue Quart Fruit Canning Jar,15.0,192361654895,EBAY-US,Jars,PayPal,"Lowville,NY,USA",Active,2017-11-12,2017-12-12
4936,"Vintage 3 1/4'' ( Dark STEEL GREY ) Small Mouth Bail Top Mason Jar Lid, # T - 37",15.99,152791919780,EBAY-US,Jars,PayPal,"Berryville,VA,USA",Active,2017-11-17,2017-12-17
4937,Vintage Blue Ball Perfect Mason Glass #9 Pint Canning Jar Decorated Zinc Lid,8.0,282739766384,EBAY-US,Jars,PayPal,"Lincolnton,GA,USA",Active,2017-11-19,2017-12-19
4938,Ball Mason Jar - Wide Mouth - Canning Bands & Lids - x24 Bulk,16.95,272877067530,EBAY-US,Canning Supplies,PayPal,"Freeville,NY,USA",Active,2017-10-07,2017-12-06
4939,Early Vintage Blue Atlas Strong Shoulder Glass Mason Jar Quart Porcelain/Tin Lid,24.49,112372921190,EBAY-US,Jars,PayPal,"Santa Barbara,CA,USA",Active,2017-04-16,2017-12-12
4940,Vintage Ball Perfect Mason Blue Jar #13 with Zinc Lid Great condition Quart,21.99,292341947137,EBAY-US,Jars,PayPal,"McBain,MI,USA",Active,2017-11-23,2017-11-30
4941,Vintage #8 Ball Perfect Mason Aqua Quart-Sized Glass Canning Jar and Lid,14.39,192369258483,EBAY-US,Jars,PayPal,"Fort Wayne,IN,USA",Active,2017-11-19,2017-12-19
4942,"Vintage Ball Mason Jar Clear -  ""Perfect mason"" Pint",4.99,263090472086,EBAY-US,Jars,PayPal,"Knightstown,IN,USA",Active,2017-07-16,2017-12-13
4943,"Set Of 4 Kerr Glass Mason Jars 7"" Tall",9.6,202108823431,EBAY-US,Jars,PayPal,"Colorado Springs,CO,USA",Active,2017-11-10,2017-12-10
4944,VINTAGE BALL PERFECT MASON QUART JAR-BLUE -ERROR jar reversed #5 on base,19.25,272945219519,EBAY-US,Jars,PayPal,"Lexington,SC,USA",Active,2017-11-19,2017-11-26
4945,Vintage Hazel Atlas Mason Jar w/ lid Marked F 13 No lettering on jar sides,14.99,391854779921,EBAY-US,Jars,PayPal,"Canadensis,PA,USA",Active,2017-08-02,2017-11-30
4946,Blue Ball Strong Shoulder Half Gallon Perfect Mason Jar Zinc Lid c.1923-1933,14.95,282466673044,EBAY-US,Jars,PayPal,"Waterford,MI,USA",Active,2017-05-08,2017-12-04
4947,Mason Ball Jar Light/Lamp Adapter Kit - Primitive Zinc Lid,17.21,222417010768,EBAY-US,Jars,PayPal,USA,Active,2017-02-21,2017-12-18
4948,Vintage Ball Perfect Mason Clear Square Quart Jar w/ 6 on Bottom (C),14.95,162762744820,EBAY-US,Jars,PayPal,"Clarksville,TN,USA",Active,2017-11-18,2017-11-25
4949,Vintage Ball Perfect Mason Clear Square Quart Jar w/ 6 on Bottom (D),11.95,401444516926,EBAY-US,Jars,PayPal,"Clarksville,TN,USA",Active,2017-11-18,2017-11-25
4950,North Mountain Supply 4 Ounce Regular Mouth Mason Canning Jars - With Silver ...,21.45,263023258854,EBAY-US,Jars,PayPal,USA,Active,2017-06-06,2017-12-03
4951,Lot of 7 Kerr Wide Mouth Clear Self Sealing Quart Size Mason Canning Jars #109,23.99,172980836298,EBAY-US,Jars,PayPal,"Mechanicsburg,PA,USA",Active,2017-11-14,2017-11-24
4952,Atlas Strong Shoulder Mason #5 B glass jar half gallon 2 quart fruit canning,5.99,282676604805,EBAY-US,Jars,PayPal,"Forest City,PA,USA",Active,2017-10-01,2017-11-30
4953,Ball - Regular Mouth Pint Sharing Mason Jars With Lids - 4 Pack,8.54,282681213888,EBAY-US,Jars,PayPal,"Leetsdale,PA,USA",Active,2017-10-04,2017-12-03
4954,Vintage Queen Improved Pint Mason Canning Jar With KANT KRACK Lid,13.0,222711027377,EBAY-US,Jars,PayPal,"Commerce Township,MI,USA",Active,2017-11-08,2017-12-08
4955,Set 4 Gray Mason's Canning Fruit Jar Tapered Cup Sundry Q-Tip or Notions Lid,32.95,231581081995,EBAY-US,Bath Caddies & Storage,PayPal,"Pinckney,MI,USA",Active,2015-06-02,2017-12-18
4956,Vintage Sky Blue 1 Quart Atlas Canning Mason Jar With Zinc Lid #6 Or #9,9.99,171964611444,EBAY-US,Jars,PayPal,"Medford,NY,USA",Active,2015-10-10,2017-11-28
4957,Vintage Ball 3-L Triple L Green Mason Slope Shoulder Jar Quart w/ Zinc Lid,13.99,162744044570,EBAY-US,Jars,PayPal,"Oostburg,WI,USA",Active,2017-11-08,2017-12-08
4958,Wholesale Lot Set 5 Cases=60 Jars Rustic Bridal Wedding Mason Jars with Handles,149.95,231211352415,EBAY-US,Wedding Supplies,PayPal,"Pinckney,MI,USA",Active,2014-04-22,2017-12-02
4959,Ball Perfect Mason Quart Blue Green Jar Vtg 1923-33 Version 9 pints 2 quarts,33.0,122818090352,EBAY-US,Jars,PayPal,"Chicago,IL,USA",Active,2017-11-20,2017-11-27
4960,"Atlas Strong Shoulder Mason clear pint canning Jar, Hazel Atlas mark post-1923",8.0,272944721067,EBAY-US,Jars,PayPal,"Toledo,OH,USA",Active,2017-11-19,2017-12-19
4961,ViscoDisc Canning Buddies- Wide Mouth Mason Jar Canning Inserts... Free Shipping,18.19,252930437983,EBAY-US,Jars,PayPal,USA,Active,2017-05-10,2017-12-06
4962,Anchor Hocking Pint Mason Jars Lot of 3 w Bails ...Bright and Shiny,15.0,322870861765,EBAY-US,Jars,"['CashOnPickup', 'PayPal']","Phoenix,AZ,USA",Active,2017-11-08,2017-12-08
4963,Betty Boop Mason Jar 16oz Acrylic Insulated w/Straw Travel Mug Collectible New,15.34,302342568891,EBAY-US,Jars,PayPal,"Joliet,IL,USA",Active,2017-06-07,2017-12-04
4964,BLUE BALL PINT PERFECT MASON JARS 100TH Anniversary 1913-1915 Set 2 rare label,12.99,142588117167,EBAY-US,Jars,PayPal,"Lincoln,NE,USA",Active,2017-11-19,2017-12-19
4965,"Antique Blue Atlas Mason Canning Jar with Lid 7""",12.0,352208934113,EBAY-US,Jars,PayPal,"Sebastopol,CA,USA",Active,2017-11-13,2017-12-13
4966,Vintage ATLAS E-Z SEAL 2 QT Mason Jar w/ Wire Bail & Glass Lid,12.49,122586119942,EBAY-US,Jars,PayPal,"Epsom,NH,USA",Active,2017-07-07,2017-12-04
4967,BALL IDEAL GLASS MASON PINT FRUIT CANNING JAR & GLASS LID METAL CLOSURE 16 E,8.99,202121993718,EBAY-US,Jars,PayPal,"Atkinson,NH,USA",Active,2017-11-22,2017-12-22
4968,4 Vintage 8 oz Ball Quilted Crystal Clear Jelly Glass Mason Jar No Lids 1/2 Pint,12.99,263338868247,EBAY-US,Jars,PayPal,"Cedar Park,TX,USA",Active,2017-11-23,2017-12-23
4969,Vintage Ball Perfect Mason Blue QT Canning Jar w/ Zinc Lid - Lot 1,10.0,112652673018,EBAY-US,Jars,PayPal,"Carthage,NY,USA",Active,2017-11-22,2017-12-22
4970,CASE OF 16 ct BALL16oz COLLECTION ELITE WIDEMOUTH CANNING JARS MASON PARTIES,13.5,292313079403,EBAY-US,Food Storage Containers,PayPal,"Stockton,CA,USA",Active,2017-10-31,2017-11-30
4971,Vintage Kerr Half Gallon Clear Glass Mason Canning Jar Zinc Lid Round Square,10.99,302340192477,EBAY-US,Jars,PayPal,"Baton Rouge,LA,USA",Active,2017-06-04,2017-12-01
4972,Lot Of 72 Mason Snap Lids New Oldstock Bernardin Kerr Ball Jar Rubbers,17.99,253257397177,EBAY-US,Jars,PayPal,"Tipp City,OH,USA",Active,2017-11-13,2017-12-13
